,content,score,clean_content,sentiment
4196,"Efek-efek kamera terus di update, tapi bagian lain dari tiktok malah isinya bug semua. Setelah upload video pas mau di play sering terjadi stuck, moderator di live streaming game gabisa pin komen, streamer game sering terkena suspend/banned yang sangat tidak jelas dan masih banyak lagi. mohon di fix.",1,efekefek kamera update tiktok isinya bug upload video pa play stuck moderator live streaming game gabisa pin komen streamer game terkena suspendbanned mohon fix,0
4197,Tiktok sebenarnya bermanfaat atau gak orang lagi gabut bisa mainin tapi ada yang tidak sopan di tiktok tapi tiktok juga seru sih .,5,tiktok bermanfaat orang gabut memainkan sopan tiktok tiktok seru sih,2
4198,"sering ngelag, terus kalo bisa adain lagi fitur simpan foto/video, skrg klo mau foto atau bikin video harus di upload dulu pdhl dlu ada fitur yg langsung simpan, tiktok tolong dong adain lg fiturnya :)",3,ngelag adain fitur simpan fotovideo foto bikin video upload dlu fitur yg langsung simpan tiktok tolong adain fiturnya,1
4199,"Suka sama tiktok yg selalu ngasih efek bagus stiap hari, tapi sayang HP ku yg eror jd terpaksa bongkar pasang aplikasi ini tp stiap wkt ak sllu dowload lg dan lagi",5,suka tiktok yg ngasih efek bagus stiap sayang hp ku yg eror jd terpaksa bongkar pasang aplikasi stiap wkt ak sllu dowload,2
4200,"pencarian nyaa bikinn keselll, lainn yangg di cari lain yang muncul hadehh, mau bikin pengguna buat lama main tiktok ga gitu caranya,",3,pencarian nyaa bikinn kesel lainn yangg cari muncul hadehh bikin pengguna main tiktok,1
4201,"Coba mas .. mbanya.. sistem montenisasinya diperbaiki, video baru diupload dideteksi reproduksi bahkan tidak asli. Sering kena pelanggaran beberapa kali, padahal itu video hasil karya saya sendiri. bandingpun selau ditolak",5,coba ma mbanya sistem montenisasinya diperbaiki video diupload dideteksi reproduksi asli kena pelanggaran kali video hasil karya bandingpun selau ditolak,2
4202,"Video udh sampai ribuan yang nonton baru kena pelanggaran, yang ratusan gapernah kena (aneh). Udah capek ngedit, buat kata² dan backgroundnya sebagus mungkin, makan waktu dan energi buat mikir, kualitas video Full HD, eh pas di upload videonya masih dianggap ngga orisinil, konten tanpa editan, kualitas rendah, tanda air sendiri pun jadi masalah, capek banget Mulai fyp dikit langsung di ban di feed beranda.",3,video ribuan nonton kena pelanggaran ratusan gapernah kena aneh udah capek ngedit backgroundnya sebagus makan energi mikir kualitas video full hd eh pa upload videonya dianggap ngga orisinil konten editan kualitas rendah tanda air capek banget fyp dikit langsung ban umpan beranda,1
4203,"Jelek banget tiktok sekarang, mau buka tiktok malah stuck di logo tiktok, pas keluar dari aplikasi nya malah nge freeze, tolong segera di perbaiki jangan update fitur terus, tapi bug gak di perbaiki",1,jelek banget tiktok buka tiktok stuck logo tiktok pa aplikasi nya nge freeze tolong perbaiki update fitur bug perbaiki,0
4204,"Kenapa setelah aplikasi TikTok di update ke versi terbaru jadi gak bisa posting video jualan lagi terus aplikasi sekarang beda dari sebelumnya,, sekarang buka aplikasi TikTok harus daftar lagi ,coba keluar dulu dari aplikasi masuk lagi masih sama seperti itu tiap mau buka aplikasi TikTok gitu terus , tolong dong ini buat saya gak nyaman saya seorang Affiliate tadinya lancar2 aja setelah di update ke versi terbaru jadi berubah semua .. solusinya gimana biar aplikasi TikTok kembali seperti semula",4,aplikasi tiktok update versi terbaru mengunggah video jualan aplikasi beda buka aplikasi tiktok daftar coba aplikasi masuk buka aplikasi tiktok tolong nyaman affiliate lancar update versi terbaru berubah solusinya gimana aplikasi tiktok,2
4205,Sering banget gak bisa dibuka tiktok nya padahal suka di update terus tapi gitu lagi gitu lagi,1,banget dibuka tiktok nya suka update,0
4206,Aplikasinya bagus tapi kadangan nge lag keluar keluar sendiri padahal memori masih banyak cache sudah di bersihin unduhan juga udah dibersihin juga udah di update tapi tetep aja nge lag jadi kalo ngelakuin pencarian agak susah tp selain itu tetep bagus.,4,aplikasinya bagus kadangan nge lag memori cache bersihin unduhan dibersihin update tetep nge lag ngelakuin pencarian susah tetep bagus,2
4207,ngelak padahal jaringan bagus dan banyaknya iklan,2,ngelak jaringan bagus banyaknya iklan,0
4208,"Punya aku pas awal² bisa tapi lemot plus keluar sendiri Dari apk nya tapi tiba² gk bisa di bukak apk tiktoknya padahal udh ku check gk ad uptadean menurutku aku saranin di perbaiki lagi ya 🙏🏻,maaf aku beri rating 2",2,pa lemot plus aplikasi nya gk bukak aplikasi tiktoknya ku check gk ad uptadean menurutku saranin perbaiki ya maaf rating,0
4209,"Kenapa saya tidak bisa live. Padahal follower saya sydah 700, tapi fitur live nya tida ada juga. Kecewa sama tiktok.",2,live follower sydah fitur live nya tida kecewa tiktok,0
4210,Kenapa aplikasi tik tok sy sering bgt tiba2 eror ga bisa di buka?tp pas buka play store gda di suruh update,2,aplikasi tik tok banget eror bukatapi pa buka play store gda suruh update,0
4211,min gimana min apinya kok gabisa nyala padahal mau 100 day's tapi kok gabisa nyalaa tolongg minnn,1,,0
4212,"Tolong buat tiktok adain lagi save foto padahal hasil foto tiktok bagus, tapi sekarang udah ga bisa ngesave fto langsung🥺 harus di posting langsung, tolong ya ka aktif in lagi fitu save nya biar kita foto bisa di simpen di galeri tanpa ada watermark",3,tolong tiktok adain menyimpan foto hasil foto tiktok bagus ngesave fto langsung mengunggah langsung tolong ya ka aktif in fitu menyimpan nya foto simpen galeri watermark,1
4213,Sering bgt log out klo udh ga buka aplikasinya sm kadang g bisa dibuka sampai hapus download 4× tpi ok dibuat nonton,3,banget log out buka aplikasinya kadang dibuka hapus download tpi ok nonton,1
4214,"suka si apk ini tapi knp tanda search pencarian efek/filter ga ada setelah pindah ke hp baru,udah bolak balik di update ttp ga bisa juga,ruang penyimpanan jg masih kosong,knp ya...",4,suka si aplikasi tanda search pencarian efekfilter pindah hp barusudah bolak update ttp jugaruang penyimpanan kosongkenapa ya,2
4215,Udah di update tapi nga ke buka tiktok gimana sih nanti menurun dan diganti aplikasi lain mohon di perbaiki lagi🙏🏻,1,udah update nga buka tiktok gimana sih menurun diganti aplikasi mohon perbaiki,0
4216,"aplikasi ny bagus, cmn pas mau nyobain efek tiba-tiba suka keluar dri aplikasi ny trs ad bacaan ""sayangnya tiktok telah berhenti"" padahal jaringan ny lancar, memori juga udh dibersihin, udh di donwload ulang tiktok ny, tpi masih aj ttp kyk gitu, jdi saya gk bisa foto foto di aplikasi tiktok deh mohon di perbaiki ya aplikasi ny, kadang jg suka keluar sendiri dri tiktok ny klo lgi scroll tiktok",2,aplikasi ny bagus cmn pa nyobain efek tibatiba suka dri aplikasi ny ad bacaan sayangnya tiktok berhenti jaringan ny lancar memori dibersihin donwload ulang tiktok ny tpi ttp kyk jdi gk foto foto aplikasi tiktok deh mohon perbaiki ya aplikasi ny kadang suka dri tiktok ny lgi scroll tiktok,0
4217,"Jangan keseringan melakukan perubahan kebijakan konten atau TikTok shop, membuat orang konten original malah kena pelanggaran, mending tambah fitur yang bermanfaat",5,keseringan perubahan kebijakan konten tiktok shop orang konten original kena pelanggaran mending fitur bermanfaat,2
4218,"Setelah diperbarui, video semuanya loading terus padahal jaringan bagus.",1,diperbarui video loading jaringan bagus,0
4219,Bagus sangan membatu banyak hal. Bagi yang positif menghibur menemukan banyak inspirasi dan juga menghasilkan,5,bagus sangan membatu positif menghibur menemukan inspirasi menghasilkan,2
4220,"Tolong di perbaiki lagi di penelusuran, saya ingin kurangi vidio dewasa pada tik tok, yang saya telusuri tidak sesuai dengan yang di berikan oleh tik tok",3,tolong perbaiki penelusuran kurangi vidio dewasa tik tok telusuri sesuai tik tok,1
4221,"tolong dong parah banget bug nya,,apa lagi pas pembuatan vt selalu kluar sndiri,,ganggu dan nyusahin banget",1,tolong parah banget bug nyaapa pa pembuatan vt kluar sndiriganggu nyusahin banget,0
4222,"Gimana baru update malah ngebag aplikasi macam apa, suara Ada di scroll bisa tapi ngeblang gambar aplikasi tik tok",1,gimana update ngebag aplikasi suara scroll ngeblang gambar aplikasi tik tok,0
4223,Emang aneh aplikasi nya makin ke sana makin kesini tiktokers yang ga da salah kena blok begitu pun dengan jaringan bahkan aplikasi nya sering keluar sendiri padahal semua memori udah di bersihkan yah kumat lagi nih aplikasi bagus nya cuma konten yang bermanfaat dan menghibur aja sih sisanya buruk makin menjadi jadi banyak bug nya emang gila sih🤭,1,emang aneh aplikasi nya kesini tiktokers da salah kena blok jaringan aplikasi nya memori bersihkan yah kumat aplikasi bagus nya konten bermanfaat menghibur sih sisanya buruk bug nya emang gila sih,0
4224,"The best sihh ni tiktok tapi ada satu masalah di apk tiktok ku yaitu gk bisa tombol save pas udah bikin vidio/foto jdi harus di post dlu😔 dan bakal ada watermark nya ,tpi aplikasi nya emang bagussss bgttt cuma itu aja si masalahnya semoga bisa diperbaiki yaa",5,the best sihh ni tiktok aplikasi tiktok ku gk tombol menyimpan pa bikin vidiofoto jdi unggah dlu watermark nya tpi aplikasi nya emang baguss bgt si semoga diperbaiki yaa,2
4225,Saya sangat suka menonton tiktok tapi tiktok sengat memakan datang jadi saya tidak bisa menilai tiktok dengan nilai tinggi,2,suka menonton tiktok tiktok sengat memakan menilai tiktok nilai,0
4226,"tolong untuk fitur TikTok nya diperbaiki, saya tidak pernah mengunggah foto/video apalagi yang sensitif tapi ada pemberitahuan seperti itu dan membuat saya tidak bisa mengirim pesan ke teman"" saya karena pelanggaran itu, mohon diperbaiki lagi",3,tolong fitur tiktok nya diperbaiki mengunggah fotovideo sensitif pemberitahuan mengirim pesan teman pelanggaran mohon diperbaiki,1
4227,Kecewa bonus tiktok shop udh dapet banyak tapi tiba-tiba di tarik dengan alasan return barang padahal return barangnya itu Minggu lalu,1,kecewa bonus tiktok shop dapet tibatiba tarik alasan return barang return barangnya minggu,0
4228,"Tiktok lu bener benr y minta update melulu ,kemarin gua udah update lu ,sekarang minta lagi , Aplikasi lu udah bagus tiktok ,gya kasih bintang 5😐 ,jangan bikin gua kesel dengan lu ,kouta gw habis gara gara update melulu. 😔😒",5,tiktok lu bener benr update melulu kemarin gua update lu aplikasi lu bagus tiktok gya kasih bintang bikin gua kesel lu kouta habis gara gara update melulu,2
4229,Kami senang dengan adanya bisa terhibur dan bisa punya banyak teman yang kreative untuk berusaha menghibur dengan kemampuannya membuat vt🙏,5,senang terhibur teman kreative berusaha menghibur kemampuannya vt,2
4230,Aplikasi ini sangat asyikk untuk di nonton bahkan bisa chat bareng temen ya walaupun aku sering di blokir,4,aplikasi asyikk nonton chat bareng temen ya blokir,2
4231,"Sekarang kalo nyimpen foto atau video harus posting biar gk ada tanda air nya, kalo nyimpan malah ada tanda air nya, lebih bagusan yg sebelum nya tinggal simpan terus udah deh gk ada tanda air nya, inti nya lebih bagusan yg sebelum nya",2,nyimpen foto video mengunggah gk tanda air nya nyimpan tanda air nya bagusan yg nya tinggal simpan deh gk tanda air nya inti nya bagusan yg nya,0
4232,Baru kali ini saya melihat aplikasi yang bisa membuat saya terhibur dengan beberapa konten-konten dari pengguna aplikasi tiktok.,5,kali aplikasi terhibur kontenkonten pengguna aplikasi tiktok,2
4233,Tgl 22 Oktober 2024 aplikasi ter update namun besok paginya aplikasi tidak bisa di buka dan tidak bisa di gunakan,1,tgl oktober aplikasi ter update besok paginya aplikasi buka,0
4234,"Aku suka banget dengan hasinnya tapi kenapa ya iklannya sering muncul dalam aplikasinya ganggu banget saat aku putar selalu aja iklannya muncul Jadi tolongya iklanya di hilangin Soaalnya ganggu banget, Oke cuma itu infonya terima kasih",4,suka banget hasinnya ya iklannya muncul aplikasinya ganggu banget putar iklannya muncul tolongya iklanya hilangin soaalnya ganggu banget oke infonya terima kasih,2
4235,aplikasi bug tidak bisa di buka sama skalii tolong di perbaiki lagi,2,aplikasi bug buka skalii tolong perbaiki,0
4236,ga jelas masa saya baru download udah eror ga di rekomendasi kan ya in aplikasi nya tolong dong di update lagi,1,download eror rekomendasi ya in aplikasi nya tolong update,0
4237,Aplikasi Tiktok rusak aplikasi berat dan sering macet hingga keluar dengan sendirinya.,1,aplikasi tiktok rusak aplikasi berat macet,0
4238,Aplikasinya udah bagus tapi tolong agar ditambahkan mode stikernya agar lebih asik membalas komen di video orang lain,5,aplikasinya bagus tolong mode stikernya asik membalas komen video orang,2
4239,Tiktok sangat membantu buat ku berbelanja segala kebutuhan dengan harga yg bnr2 murah dan kualitas produk bgs.,5,tiktok membantu ku berbelanja kebutuhan harga yg bnr murah kualitas produk bgs,2
4240,"Tolong dong tambah fitur filter waktu/kalender untuk konten yang disimpan, biar memudahkan user nyari konten penting yg disimpan masa harus scroll2 bbrp bulan bahkan tahun, mana kadang baru setengah scroll udah loading mulu gak selesai2. Juga tambahin fitur edit caption postingan lah, yakali baru post salah caption harus repost lagi",1,tolong fitur filter waktukalender konten disimpan memudahkan user mencari konten yg disimpan scroll kadang scroll loading mulu selesai tambahin fitur edit keterangan postingan yakali unggah salah keterangan mengunggah ulang,0
4241,Tiktok emang seru tapi kadang kadang ngelag gitu terus tiba tiba keluar sendiri walau wifi/internet masih ada keluar sendiri dan lagi enak enak nya nonton eh keluar sendiri terus gak bisa masuk lagi ke TikTok nya terus pas update terbaru kan aku udah update eh malah suruh update lagi udah 3 kali update tapi gak masuk masuk,4,tiktok emang seru kadang kadang ngelag wifiinternet enak enak nya nonton eh masuk tiktok nya pa update terbaru update eh suruh update kali update masuk masuk,2
4242,"D update kameranya malah jadi blur, ga bisa simpen efek juga aneh bangett",1,update kameranya blur simpen efek aneh bangett,0
4243,Saya suka dengan aplikasi ini sangat bagus tapi kenapa tidak bisa menyimpan foto dari filter Tik tok ke album,4,suka aplikasi bagus menyimpan foto filter tik tok album,2
4244,Parah tiktok sekarang ... Sering keluar otomatis. Mau masuk susah. Pas udah masuk ngesocrol video lemot berat gk mau gerak malah macet.... Udah di aupdet udh di unistal. Download lgi masih aku berat susah masuk...,1,parah tiktok otomatis masuk susah pa masuk ngesocrol video lemot berat gk gerak macet udah aupdet unistal download lgi berat susah masuk,0
4245,Tambh parah nih sudh update biasanya enak nich aplikasi sya hilang smua klo bisa d kembalikan d awal kok tmbah lemot gimna nih tiktok,1,tambh parah sudh update enak nich aplikasi sya hilang smua kembalikan tmbah lemot gimna tiktok,0
4246,"Kampreeettttt baru update, live kluar apk mulu, masuk lagi ngulang live lagi, lama2 gak jelas bgt cukz ngeselin",1,kampreeettt update live kluar aplikasi mulu masuk ngulang live banget cukz ngeselin,0
4247,"bikin bosen sebentar sebentar update blm satu Minggu udah minta update lagi ,saya mengharuskan tidak membrikan bintang penuh merasa tidak nyaman sekarang ini jauh beda dari sebelumnya",2,bikin bosen sebentar sebentar update minggu update mengharuskan membrikan bintang penuh nyaman beda,0
4248,"tolong tiktok nya jangan peka bnget, saya lgi sedih + di bikin sedih di kasih video dengan kta"" keadaan seperti yang saya alami 🥹😭",3,tolong tiktok nya peka bnget lgi sedih bikin sedih kasih video kta alami,1
4249,Bagus sih tapi ngebug jadi perbaikin dulu yaa karna kayak pas lagi asik² nya scroll tiktok tiba² keluar,2,bagus sih ngebug perbaikin yaa karna kayak pa asik nya scroll tiktok,0
4250,"Mohon perbaiki bug yang sangat merugikan ini, bug nya stak logo tambah lagi bikin HP ngehang",1,mohon perbaiki bug merugikan bug nya stak logo bikin hp ngehang,0
4251,"suka bgt sm apknya, walaupun sempet ga bisa dipake 1 thn tp akhirnya skrg bisa",5,suka banget apknya sempet dipake thn,2
4252,Aplikasinya bagus cuma sayang setiap mau masuk atau login lelet,5,aplikasinya bagus sayang masuk login lelet,2
4253,"Kok pas aku update apknya gak bisa dibuka yah?,tolong ini kalo bug mohon dibenarkan🙏",2,pa update apknya dibuka yahtolong bug mohon dibenarkan,0
4254,"masalah bgt di penyimpanan video dan fotonya, tadi sudah ada notifikasi ""tersimpan di album"" pada saat mau save video dan foto, pas di cek di album malah ga ada sama sekali, ini mksdnya apa ya tikok....",1,banget penyimpanan video fotonya notifikasi tersimpan album menyimpan video foto pa cek album mksdnya ya tikok,0
4255,tiktok udah ga support android ya ? ga bisa dibuka :( kembali terus.. tolong diperbaiki ya. Tq,1,tiktok support android ya dibuka tolong diperbaiki ya tq,0
4256,Aku suka karena bisa menambahkan grup 🤩 apa lagi pembaruannya wihh mantep banget😩💗,5,suka grup pembaruannya wihh mantep banget,2
4257,"hasily normal,cuman,jaringan lambat,mungkin dari hp saya yang kurang bagus",4,hasily normalcumanjaringan lambatmungkin hp bagus,2
4258,"bagus, cuma warga tiktok nya itu kdg gasopan sm org lain, but bagus kok.",4,bagus warga tiktok nya kdg gasopan orang but bagus,2
4259,"Pembagian hasil gift tidak maksimal, kebanyakan dimakan tiktok, pembelian gift 200rb masak kalo dikasihkan cuma masuk 75rb. Gak fear.",1,pembagian hasil gift maksimal kebanyakan dimakan tiktok pembelian gift rb masak dikasihkan masuk rb gak fear,0
