,content,score,clean_content,sentiment
4349,Saya belum phm memakai apk ini dan fitur pembayaran nya terlalu banyak itu yang saya tdk sukai,3,phm memakai aplikasi fitur pembayaran nya sukai,1
4350,Saya mendapat kan link apk ini di youtube Dan saya coba Untuk meng-instal Dan saya PERnah meng-instal apk ini di PLAY STORE GAK BISA,5,link aplikasi youtube coba menginstal menginstal aplikasi play store gak,2
4351,cukup friendly tuk pemula.. dan menunya sangat banyak,5,friendly tuk pemula menunya,2
4352,Bagus bnget adobe Lightroom ini membantu saya untuk mengedit foto jadi bagus..Bagus Bnget😍,5,bagus bnget adobe lightroom membantu mengedit foto bagusbagus bnget,2
4353,"Masyaallah sangat membantu sekali, terimakasih tapi akan lebih baik jika fitur presetnya lebih di perbanyak dan gratis hehe",5,masyaallah membantu terimakasih fitur presetnya perbanyak gratis hehe,2
4354,"Ko gabisa login ya, daftar gabisa, eror eror mulu👿😡kode e-mail juga gaada informasi masuk😡",1,ko gabisa login ya daftar gabisa eror eror mulukode email gaada informasi masuk,0
4355,"Kalo hp kentang jangan nyalahin aplikasi,itu hp mu yg gk muat/gk suport.JANGAN NYALAHIN APLIKASI .",5,kalo hp kentang nyalahin aplikasiitu hp mu yg gk muatgk suportjangan nyalahin aplikasi,2
4356,Knp sih kok sering close gitu padahal hpku gpp jaringan jg bagus tpi kok loading tulisan close gitu benerin dong,1,knp sih close hpku gpp jaringan bagus tpi loading tulisan close benerin,0
4357,"Gua kira dari kecerobohan gua ngehapus file di manager ternyata emng dari aplikasinya, sia sia ngedit kehapus semua👍",1,gua kecerobohan gua ngehapus file manager emng aplikasinya sia sia ngedit kehapus,0
4358,Susah deh pakek aplikasi ini harus masukan email dan sandi jadi gwe hpus deh aplikasinya aku kn gk tau sandinya😯,1,susah deh pakek aplikasi masukan email sandi gwe hpus deh aplikasinya kn gk sandinya,0
4359,"Dulu suka sama Aplikasi ini tapi Sekarang nga, soalnya waktu joinn gabisa pencet done nyaa:(",1,suka aplikasi nga joinn gabisa pencet done nyaa,0
4360,"aplikasi nya bagus, tapi sayanya yg gabisa ngedit wkwkwk",5,,2
4361,Sangat memudahkan pengguna untuk mengedit foto menjadi lebih bagus dan menarik,5,memudahkan pengguna mengedit foto bagus menarik,2
4362,Semoga makin banyak yang keren + Free Heheheh Perkembangkan kak Yang Gratis Gratis😚😚🤗🤗🤗,5,semoga keren free heheheh perkembangkan kak gratis gratis,2
4363,"kok pkai akun sgla sih,, jdi ribet,, dan jga pkai bhsa inggris jga lgi sush dimengrti,, apk x sih ,bgus -bgus bnget ,tpi yg kesel membuat akun .",3,pkai akun sgla sih jdi ribet jga pkai bhsa inggris jga lgi sush dimengrti aplikasi sih bgus bgus bnget tpi yg kesel akun,1
4364,Knp gk bisa masuk pake fb gogle full jaringan ku pun ... Akh kesell dehh Semakin di update Semakin gak bisa masuk 😑😑 Hmmm Uninstalll... Maaff🙏,1,knp gk masuk pake fb gogle full jaringan ku akh kesell dehh update masuk hm uninstal maaff,0
4365,"Kenpa di fotonya jadi blok hitam semua, dan tidak bisa di benahi preset yang sdah ke simpan juga tiba2 hilang semua",1,kenpa fotonya blok hitam benahi preset sdah simpan hilang,0
4366,Apaan ini aplikasi udah 3 kali donload tp balik lagi balik lagi ke nol persen.. Tolong lah perhatikan kegagalannya,1,aplikasi kali donload nol persen tolong perhatikan kegagalannya,0
4367,Kenapa lama kelamaan gak bisa impor poto dari galery ke lightroom ya?,1,impor poto galery lightroom ya,0
4368,bug lagi bug lagi baru sudah di perbaharui ada bug lgi gimana ni devoloper nya,1,bug bug perbaharui bug lgi gimana ni devoloper nya,0
4369,App nya merusak mood aja Masa login pakai akun fb nggak bisa dan daftar akun lightroom juga nggak bisaa Tolong lah minn admin pencerahan nya,1,app nya merusak mood login pakai akun fb daftar akun lightroom bisaa tolong minn admin pencerahan nya,0
4370,sumpah pas mau ngedit lama bgt lodingnya apalagi pas imported nya lama banget 😡😬,2,sumpah pa ngedit banget lodingnya pa imported nya banget,0
4371,Aplikasi editan yg mantap nih setelah traveling langsung edit trus upload sosmed deh,5,aplikasi editan yg mantap traveling langsung mengedit trus upload sosmed deh,2
4372,Gak bisa login gimana ni tolong dong masa cuman aplikasi edit aja harus login susah dong kalo ada bintang nol gw kasih bintang nol nih kecewa banget,1,gak login gimana ni tolong cuman aplikasi mengedit login susah bintang nol kasih bintang nol kecewa banget,0
4373,Aku saranin klen jan download! Masa kita mau login gk bisa!kurang apa coba!? Please dengerin kata gw😩klen pasti bakal nyesel klo download apk ini!!😭nangis gw njing.,1,saranin klen jan download login gk bisakurang coba please dengerin gwklen nyesel download aplikasi ininangis njing,0
4374,Apk apaan ini mau daftar aja susah banget udh downloadnya lama mohon dipermudah donk cara loginnya,1,apk daftar susah banget downloadnya mohon dipermudah donk loginnya,0
4375,"Keren bgt sih untk editan nya,tapi butuh penyimpanan yg besar,aku yg hape kentang nih bisa apa",4,keren banget sih untk editan nyatapi butuh penyimpanan yg besarsaya yg hape kentang,2
4376,"Jelek! Dulu make aman²aja,makin kesini kok makin jelek,ftonya kehapus sendiri!!!kalo update tu yang bagus, bukan makin jelek, aplikasi tolol ga ngotak!!!!!",1,jelek make amanajamakin kesini jelekftonya kehapus sendirikalau update tu bagus jelek aplikasi tolol ngotak,0
4377,"Download nya lama banget ,, gak bisa keinstal ,, habis habisin kuota doang",1,download nya banget keinstal habis habisin kuota doang,0
4378,Aplikasinya bagus banget😆 hasil foto nya kek hantingan gitu pokoknya yang belum donglowt silah kan donglowt ya,5,aplikasinya bagus banget hasil foto nya kek hantingan pokoknya donglowt silah donglowt ya,2
4379,"Kenapa setelah saya update ke versi yg terbaru malah jadi susah makeknya, tampilannya bikin bingung",3,update versi yg terbaru susah makeknya tampilannya bikin bingung,1
4380,"Bagus bngt:3, yg ga percaya diri buat ngepost fotonya ,mending edit dulu pake lr parah si jadi bagus",5,bagus banget yg percaya ngepost fotonya mending mengedit pake lr parah si bagus,2
4381,Awalnya foto saya kurang baguss... Tapi setelah pake aplikasi iniiiii sumpahhh baguss bangattttt...,5,foto baguss pake aplikasi iniii sumpah baguss bangattt,2
4382,Preset yg udh dibuat knp pas keluar ga kesimpen lagi .. Cape2 padahal bikin rumus nya,4,preset yg pa kesimpen cape bikin rumus nya,2
4383,Sangat membantu untuk foto yang seperti fotografer profesional...,5,membantu foto fotografer profesional,2
4384,Aplikasi Lightroom ini sangat bagus untuk menhedit poto kita semua,5,aplikasi lightroom bagus menhedit poto,2
4385,"Dari dulu emng bagus nih apk, prthanin ya:) kalo bisa lebih bagus lagi hehehe",5,emng bagus aplikasi prthanin ya bagus hehehe,2
4386,Aplikasi nya sangat merugikan dan semua foto di galeri hilang.,1,aplikasi nya merugikan foto galeri hilang,0
4387,"Bagus nih, cocok buat para editor fotografi atau panorama😆",5,bagus cocok editor fotografi panorama,2
4388,"Hiya2 bagus banget. Itu yg ga bisa pke apk ini hp nya terlalu burik kali ya yehahah , bgs kok mantap",5,hiya bagus banget yg pke aplikasi hp nya burik kali ya yehahah bgs mantap,2
4389,"Agak susah pemakaiannya Harus masukkan emailnya sma kodenya, tapi hasil editannya bagus bngt",3,susah pemakaiannya masukkan emailnya sma kodenya hasil editannya bagus banget,1
4390,"Eror melulu bangsat, masukan code pas gue buka email,trus buka lagi Lightroom malah dari awal lagi",1,eror melulu bangsat masukan code pa buka emailtrus buka lightroom,0
4391,Sangat suka menggunakan aplikasi ini. Hasil editnya luar biasa sekali,5,suka aplikasi hasil editnya,2
4392,"Apk nya bagus sih,tpi kok download nya lama gitu padahal kan jaringan aku itu bgus",3,apk nya bagus sihtpi download nya jaringan bgus,1
4393,"Kenapa sihh masuk nyaa harus pake login ???susah tauuuu,pdhall mau ngedit Poto tapi nggak bisaa ,tolong laa masuk nyaa Jagan pake login jadi susah orang nak ngedit Poto ,a********* jugaa lamaa lamaa aplikasi nyaa",1,sihh masuk nyaa pake login susah tauupdhall ngedit poto bisaa tolong laa masuk nyaa jagan pake login susah orang nak ngedit poto jugaa lamaa lamaa aplikasi nyaa,0
4394,"Aplikasi ga guna,anj ga guna sampah gua ga bisa masuk ke akun FB gua padahal gua udah login tahun lalu bisa tahun ini aplikasi layak di bilang aplikasi sampah ktl ajg PPK mmk",1,aplikasi gunaanj sampah gua masuk akun fb gua gua login aplikasi layak bilang aplikasi sampah ktl ajg ppk mmk,0
4395,"Apaan ini,,saya udah login akun Facebook, Google berkali² tpi ko tetep gagal.ini mau nya apa si",1,inisaya login akun facebook google berkali tpi ko tetep gagalini nya si,0
4396,Download nya lama banget padahal kuota sama sinyal udah bagus semua🤔🤔,2,download nya banget kuota sinyal bagus,0
4397,"Huaaaaaa baca komenan bermasalah bermasalah kenapa lagiii😭😭 pantes data ku ilang semuaaaa😭😭😭😭😭 Baik yok baikk, bisa yok bisaaaa😭 Udh nyaman loh huhuuu",2,huaaaa baca komenan bermasalah bermasalah lagi pantes data ku ilang semuaa yok baikk yok bisaa udh nyaman loh huhu,0
4398,Aplikasi jelek bngeeeet gak bisa di buka nyesel download ni aplikasi ngabisin kuota gua aja anjirrrr,1,aplikasi jelek bngeet buka nyesel download ni aplikasi ngabisin kuota gua anjirr,0
4399,"Menurutku cukup baik,cuma ada beberapa kekurangan saat mengedit",4,menurutku baikcuma kekurangan mengedit,2
4400,"Udah beberapa minggu ini disuruh update, tapi pas mau di update gada updatetan dong. Ini gimana critanya tolong bantuannya",1,udah minggu disuruh update pa update gada updatetan gimana critanya tolong bantuannya,0
4401,"Download apk ini udh brkali kali, smpai kuota abis. Dan Smpai skrng pun ngak bisa juga didownload.",1,download aplikasi brkali kali smpai kuota abis smpai skrng ngak didownload,0
4402,"Nih bagi yg gbsa buka,coba cek lgi storagenya,minimal loss 1.5 gb bwt nih apk",5,nih yg gbsa bukacoba cek lgi storagenyaminimal loss gb bwt aplikasi,2
4403,"👹👺👹👺Jelek banget sumpah.. Gak bisa bisa, mau daftar aja gak bisa nyesel banget gua",1,jelek banget sumpah gak daftar nyesel banget gua,0
4404,Login akun email udh bener punya gw kok g bisa trs login akun FB gbisa tolong di perbaikilah,1,login akun email bener login akun fb gbisa tolong perbaikilah,0
4405,kenapa pada saat saya import fto kok lama buanget dan gak jadi.. udah nunggu berhari2 loh knp gak bsa? help me,1,import fto buanget nunggu berhari loh bsa help me,0
4406,Seru banget parah apa lagi ff pokoknya seru deh:)Demi apa Game Ini seru banget bisa ngedit tapi saya kecewa kenapa pas saya ngedit kok hp saya ngelag dan pokoknya ff paling 1 eh slh server:(,5,seru banget parah ff pokoknya seru dehdemi game seru banget ngedit kecewa pa ngedit hp ngelag pokoknya ff eh slh server,2
4407,"Aky kasi bintang 4 dlu yh, soalnya app nya baru di download, di tingkat kan lagi yh appnya 😊💖",4,aky kasi bintang dlu yh app nya download tingkat yh appnya,2
4408,aplikasih ligtroom sangat bagus untuk mengedit foto saya sangat menyukainya,5,aplikasih ligtroom bagus mengedit foto menyukainya,2
4409,Repot amat mau masuk doank aja susahhhhh daftar akunya repot gagal terus mana memorinya gede.😒😒😑,1,repot masuk doank susahhh daftar akunya repot gagal memorinya gede,0
4410,tolong dong ini kok udah mau selesai dwnld nya malah ngulang lagi :( kyk otomatis dibatalin gituuuuuu ksl,2,tolong selesai dwnld nya ngulang kyk otomatis dibatalin gituuuu ksl,0
4411,Knpa downlodnya lama bngt si knpa harus ngeulangin mulu/mungkin jaringan saya yg bermasalah,2,knpa downlodnya banget si knpa ngeulangin mulumungkin jaringan yg bermasalah,0
4412,Kenapa mau update udah 100% malah balik lg sih. Susah bangeeet mau update doang,2,update sih susah banget update doang,0
4413,Saya sudah beli premiumnya tapi presetnya masih belum bisa di gunakan,1,beli premiumnya presetnya,0
4414,kenapa tiba2 minta update sedangkan di playstore tidak minta update. foto2 ku gmna dong 😭😭😭,1,update playstore update foto ku gmna,0
4415,"Pas saya buka yg lma hrs di uprage ,pas di uprage gbisa masuk apk nya itu gmna aduh tolong kak",1,pa buka yg lma hr uprage pa uprage gbisa masuk aplikasi nya gmna aduh tolong kak,0
4416,Kenapa kalo di download selalu ngulang dri awal dan gabisa bisa:),1,download ngulang dri gabisa,0
4417,Kak ini apk kenapa yaa kok setiap mau nambahin fto buat diedit pasti ada peringata mengimport fto gagal tolong diperbaikiyaa kalau sudah diperbaiki psti sya kasik rating 5 deh,4,kak aplikasi yaa fto diedit peringata mengimport fto gagal tolong diperbaikiyaa diperbaiki psti sya kasik rating deh,2
4418,mau nyoba apk lightrom ini apakah mudah cara ngeditanya saya dulu pake apk lightrom mood agak susah semoga apk Lr ini mudah,4,nyoba aplikasi lightrom mudah ngeditanya pake aplikasi lightrom mood susah semoga aplikasi lr mudah,2
4419,"Fitur nya bagus"" dn cocok bgt sma kbutuhan kalian"" yg suka foto"".....wajib download deh ok",5,fitur nya bagus dn cocok banget sma kbutuhan yg suka fotowajib download deh ok,2
4420,App apa sih ni harus kah daftar sesusah itu. Tolong dong di benerin percuma saya donllod.!,1,app sih ni kah daftar sesusah tolong benerin donllod,0
4421,"Foto"" yg udah di edit hilang semua kenapa sih Lightroom? Udah dua kali eror loh",1,foto yg mengedit hilang sih lightroom udah kali eror loh,0
4422,"Kenapa apk terkadang di bikin ribet, tahun"" ini banyak apk yang dulu nya bisa dibuka tapi sekarang ndak bisa apa lah daya yang pake hp kentang, yang buat apk ini ndak kasian ya emang dunia semakin maju tapi ndak kek gini juga kali apk dulu bisa di buka sekarang yang hp kentang ndak bisa yang hp harga 1m bisa kan eek tu,-",1,aplikasi terkadang bikin ribet aplikasi nya dibuka ndak daya pake hp kentang aplikasi ndak kasian ya emang dunia maju ndak kek gini kali aplikasi buka hp kentang ndak hp harga eek tu,0
4423,apk yang sangat bagus tapi minesnya pada hpku yang kentang memonya cepet penuh☹️ini kenapa kok uda kedownload trus download lagi sih,2,aplikasi bagus minesnya hpku kentang memonya cepet penuhini uda kedownload trus download sih,0
4424,fituresnya di tambah dong fokus belakang dan fokus depan,5,fituresnya fokus fokus,2
4425,Aplikasi ini waw bagus bingit tapi kalau aku daftar susah tapi sudah bisa sih buagus aplikasi ( Lr ) ini teman temanku tanya pake apk apa aku jawab tidak pake apk apa apa,5,aplikasi waw bagus bingit daftar susah sih buagus aplikasi lr teman temanku pake aplikasi pake aplikasi,2
4426,"gimana sih cara log in nya udah sy coba pake email tp kode nya ngga masuk2, sampe bikin email baru tp tetep gitu. tolong dong kasih tau gimana caranya",1,gimana sih log in nya coba pake email kode nya ngga masuk sampe bikin email tetep tolong kasih gimana,0
4427,Aplikasinya bagus skalii tapi ada yg masi kurang foto yg edit di preset pake prabayar 😥,4,aplikasinya bagus skalii yg masi foto yg mengedit preset pake prabayar,2
4428,"Aplikasi yg bagus, bisa menghadirkan efek yg perfect pd foto",5,aplikasi yg bagus menghadirkan efek yg perfect pd foto,2
4429,Hasilnya memuaskan tapi lambat buat import fotonya,4,hasilnya memuaskan lambat import fotonya,2
4430,Sangat bagus.awanya cuman iseng2 aj eh ternyata ketagihan deh jdi saya kasih bintang 4 aj karena aplikasinya di bayar,4,bagusawanya cuman iseng eh ketagihan deh jdi kasih bintang aplikasinya bayar,2
4431,bagus banged buat ngedit foto terlihat tampak keren,5,bagus banged ngedit foto keren,2
4432,"Padahal ga ngerasa ada berlangganan, tp saldo shopeepay saya kepotong!!!",1,ngerasa berlangganan saldo shopeepay kepotong,0
4433,"Cara login nya susanh bgt mana segala pake imail"" an🤦🏻berkali"" gw coba kaga bisa!!",2,,0
4434,"Jangan tiba"" error' dongg preset yg udah di buat jadi gabisa di pake:(",2,error dongg preset yg gabisa pake,0
4435,"Kenapa yah kalau setiap mau ekspor foto,load nya lama teruss",4,yah ekspor fotoload nya teruss,2
4436,"Gak bisa d buka, d klik apknya tapi kembali lagi dgn sendirinya",1,gak buka klik apknya,0
4437,Mau login aja kok gak bisa dah. Data kenceng Lo padahal,1,login dah data kenceng lo,0
4438,kok harus login dulu sihhhh...terus pake bahasa inggris lagi ....saya kasih bintang 1 ajak soalnya belum coba filternya,1,login sihhterus pake bahasa inggris kasih bintang ajak coba filternya,0
4439,"Gak bisa di download nih,,masa udah 3× ngInstal masih gagal,,jangan download nyesel,,baru mau download aja udah ngeselin 😤😤😡😡😠😠",1,gak download inimasa nginstal gagaljangan download nyeselbaru download ngeselin,0
4440,Kenapa dihp saya aplikasi ini gak ada pengaturan split tone dibagian efek nya?,2,dihp aplikasi pengaturan split tone dibagian efek nya,0
4441,Keren banget dri lightrom ini kita bisa berkarya sehingga poto2 mnjdi keren2,5,keren banget dri lightrom berkarya poto mnjdi keren,2
4442,Saya sudah download ulang ulang tapi tidak bisa terinstal... Padahal saya suka aplikasi ini,1,download ulang ulang terinstal suka aplikasi,0
4443,Ga bakal nyesal donwload nya... Kalau blom paham..lngsung liat tutor di YT aja:)) Jan blg apk nya Jelek..,5,ga nyesal donwload nya blom pahamlngsung liat tutor yt jan blg aplikasi nya jelek,2
